Timestamp,Category,Severity,Details
"2026-05-10 08:27:53","File Created","LOW","compat.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","certs.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","auth.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","api.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","adapters.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","__init__.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","_impl.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","py.typed in Desktop"
"2026-05-10 08:27:53","File Created","LOW","LICENSE in Desktop"
"2026-05-10 08:27:53","File Created","LOW","__main__.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","__init__.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","util.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","unistring.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","token.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","style.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","sphinxext.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","scanner.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","regexopt.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","plugin.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","modeline.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","LICENSE in Desktop"
"2026-05-10 08:27:53","File Created","LOW","lexer.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","formatter.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","filter.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","console.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","__main__.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","__init__.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","windows.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","version.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","unix.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","py.typed in Desktop"
"2026-05-10 08:27:53","File Created","LOW","macos.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","LICENSE in Desktop"
"2026-05-10 08:27:53","File Created","LOW","api.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","android.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","__init__.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","LICENSE in Desktop"
"2026-05-10 08:27:53","File Created","LOW","__init__.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","_tokenizer.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","_structures.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","_parser.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","_musllinux.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","_manylinux.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","_elffile.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","version.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","utils.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","tags.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","specifiers.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","requirements.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","py.typed in Desktop"
"2026-05-10 08:27:53","File Created","LOW","metadata.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","markers.py in Desktop"
"2026-05-10 08:27:53","File Created","LOW","LICENSE.BSD in Desktop"
"2026-05-10 08:27:53","File Created","LOW","LICENSE.APACHE in Desktop"
"2026-05-10 08:27:53","File Created","LOW","LICENSE in Desktop"
"2026-05-10 08:27:52","File Created","LOW","__init__.py in Desktop"
"2026-05-10 08:27:52","File Created","LOW","fallback.py in Desktop"
"2026-05-10 08:27:52","File Created","LOW","ext.py in Desktop"
"2026-05-10 08:27:52","File Created","LOW","exceptions.py in Desktop"
"2026-05-10 08:27:52","File Created","LOW","COPYING in Desktop"
"2026-05-10 08:27:52","File Created","LOW","__init__.py in Desktop"
"2026-05-10 08:27:52","File Created","LOW","uts46data.py in Desktop"
"2026-05-10 08:27:52","File Created","LOW","py.typed in Desktop"
"2026-05-10 08:27:52","File Created","LOW","package_data.py in Desktop"
"2026-05-10 08:27:52","File Created","LOW","LICENSE.md in Desktop"
"2026-05-10 08:27:52","File Created","LOW","intranges.py in Desktop"
"2026-05-10 08:27:52","File Created","LOW","idnadata.py in Desktop"
"2026-05-10 08:27:52","File Created","LOW","core.py in Desktop"
"2026-05-10 08:27:52","File Created","LOW","compat.py in Desktop"
"2026-05-10 08:27:52","File Created","LOW","codec.py in Desktop"
"2026-05-10 08:27:52","File Created","LOW","__main__.py in Desktop"
"2026-05-10 08:27:52","File Created","LOW","__init__.py in Desktop"
"2026-05-10 08:27:52","File Created","LOW","py.typed in Desktop"
"2026-05-10 08:27:52","File Created","LOW","LICENSE in Desktop"
"2026-05-10 08:27:52","File Created","LOW","distro.py in Desktop"
"2026-05-10 08:27:52","File Created","LOW","__init__.py in Desktop"
"2026-05-10 08:27:52","File Created","LOW","w64.exe in Desktop"
"2026-05-10 08:27:52","File Created","LOW","w64-arm.exe in Desktop"
"2026-05-10 08:27:52","File Created","LOW","w32.exe in Desktop"
"2026-05-10 08:27:52","File Created","LOW","util.py in Desktop"
"2026-05-10 08:27:52","File Created","LOW","t64.exe in Desktop"
"2026-05-10 08:27:52","File Created","LOW","t64-arm.exe in Desktop"
"2026-05-10 08:27:52","File Created","LOW","t32.exe in Desktop"
"2026-05-10 08:27:52","File Created","LOW","scripts.py in Desktop"
"2026-05-10 08:27:52","File Created","LOW","resources.py in Desktop"
"2026-05-10 08:27:52","File Created","LOW","LICENSE.txt in Desktop"
"2026-05-10 08:27:52","File Created","LOW","compat.py in Desktop"
"2026-05-10 08:27:52","File Created","LOW","__main__.py in Desktop"
"2026-05-10 08:27:52","File Created","LOW","__init__.py in Desktop"
"2026-05-10 08:27:52","File Created","LOW","_toml_compat.py in Desktop"
"2026-05-10 08:27:52","File Created","LOW","_pip_wrapper.py in Desktop"
"2026-05-10 08:27:52","File Created","LOW","_lint_dependency_groups.py in Desktop"
"2026-05-10 08:27:52","File Created","LOW","_implementation.py in Desktop"
"2026-05-10 08:27:52","File Created","LOW","py.typed in Desktop"
"2026-05-10 08:27:52","File Created","LOW","LICENSE.txt in Desktop"
"2026-05-10 08:27:52","File Created","LOW","__main__.py in Desktop"
"2026-05-10 08:27:52","File Created","LOW","__init__.py in Desktop"
"2026-05-10 08:27:52","File Created","LOW","py.typed in Desktop"
"2026-05-10 08:27:52","File Created","LOW","LICENSE in Desktop"
"2026-05-10 08:27:52","File Created","LOW","core.py in Desktop"
"2026-05-10 08:27:52","File Created","LOW","cacert.pem in Desktop"
"2026-05-10 08:27:52","File Created","LOW","__init__.py in Desktop"
"2026-05-10 08:27:52","File Created","LOW","_cmd.py in Desktop"
"2026-05-10 08:27:52","File Created","LOW","wrapper.py in Desktop"
"2026-05-10 08:27:52","File Created","LOW","serialize.py in Desktop"
"2026-05-10 08:27:52","File Created","LOW","py.typed in Desktop"
"2026-05-10 08:27:52","File Created","LOW","LICENSE.txt in Desktop"
"2026-05-10 08:27:52","File Created","LOW","heuristics.py in Desktop"
"2026-05-10 08:27:52","File Created","LOW","filewrapper.py in Desktop"
"2026-05-10 08:27:52","File Created","LOW","controller.py in Desktop"
"2026-05-10 08:27:52","File Created","LOW","cache.py in Desktop"
"2026-05-10 08:27:52","File Created","LOW","adapter.py in Desktop"
"2026-05-10 08:27:52","File Created","LOW","__pip-runner__.cpython-314.pyc in Desktop"
"2026-05-10 08:27:52","File Created","LOW","__main__.cpython-314.pyc in Desktop"
"2026-05-10 08:27:52","File Created","LOW","__init__.cpython-314.pyc in Desktop"
"2026-05-10 08:27:52","File Created","LOW","__init__.py in Desktop"
"2026-05-10 08:27:52","File Created","LOW","vendor.txt in Desktop"
"2026-05-10 08:27:52","File Created","LOW","README.rst in Desktop"
"2026-05-10 08:27:52","File Created","LOW","__init__.py in Desktop"
"2026-05-10 08:27:52","File Created","LOW","wheel_builder.py in Desktop"
"2026-05-10 08:27:52","File Created","LOW","self_outdated_check.py in Desktop"
"2026-05-10 08:27:52","File Created","LOW","pyproject.py in Desktop"
"2026-05-10 08:27:51","File Created","LOW","main.py in Desktop"
"2026-05-10 08:27:51","File Created","LOW","exceptions.py in Desktop"
"2026-05-10 08:27:51","File Created","LOW","configuration.py in Desktop"
"2026-05-10 08:27:51","File Created","LOW","cache.py in Desktop"
"2026-05-10 08:27:51","File Created","LOW","build_env.py in Desktop"
"2026-05-10 08:27:51","File Created","LOW","LICENSE.txt in Desktop"
"2026-05-10 08:27:51","File Created","LOW","LICENSE in Desktop"
"2026-05-10 08:27:51","File Created","LOW","LICENSE in Desktop"
"2026-05-10 08:27:51","File Created","LOW","LICENSE in Desktop"
"2026-05-10 08:27:51","File Created","LOW","LICENSE in Desktop"
"2026-05-10 08:27:51","File Created","LOW","LICENSE in Desktop"
"2026-05-10 08:27:51","File Created","LOW","LICENSE in Desktop"
"2026-05-10 08:27:51","File Created","LOW","LICENSE in Desktop"
"2026-05-10 08:27:51","File Created","LOW","LICENSE in Desktop"
"2026-05-10 08:27:51","File Created","LOW","LICENSE in Desktop"
"2026-05-10 08:27:51","File Created","LOW","LICENSE in Desktop"
"2026-05-10 08:27:51","File Created","LOW","LICENSE.BSD in Desktop"
"2026-05-10 08:27:51","File Created","LOW","LICENSE.APACHE in Desktop"
"2026-05-10 08:27:51","File Created","LOW","LICENSE in Desktop"
"2026-05-10 08:27:51","File Created","LOW","COPYING in Desktop"
"2026-05-10 08:27:51","File Created","LOW","LICENSE.md in Desktop"
"2026-05-10 08:27:51","File Created","LOW","LICENSE in Desktop"
"2026-05-10 08:27:51","File Created","LOW","LICENSE.txt in Desktop"
"2026-05-10 08:27:51","File Created","LOW","LICENSE.txt in Desktop"
"2026-05-10 08:27:51","File Created","LOW","LICENSE in Desktop"
"2026-05-10 08:27:51","File Created","LOW","LICENSE.txt in Desktop"
"2026-05-10 08:27:51","File Created","LOW","LICENSE.txt in Desktop"
"2026-05-10 08:27:51","File Created","LOW","AUTHORS.txt in Desktop"
"2026-05-10 08:27:51","File Created","LOW","LICENSE in Desktop"
"2026-05-10 08:27:51","File Created","LOW","LICENSE in Desktop"
"2026-05-10 08:27:51","File Created","LOW","__init__.cpython-314.pyc in Desktop"
"2026-05-10 08:27:51","File Created","LOW","ws.cpython-314.pyc in Desktop"
"2026-05-10 08:27:51","File Created","LOW","errors.cpython-314.pyc in Desktop"
"2026-05-10 08:27:51","File Created","LOW","asgi.cpython-314.pyc in Desktop"
"2026-05-10 08:27:51","File Created","LOW","aiows.cpython-314.pyc in Desktop"
"2026-05-10 08:27:51","File Created","LOW","__init__.cpython-314.pyc in Desktop"
"2026-05-10 08:27:51","File Created","LOW","zmq_manager.cpython-314.pyc in Desktop"
"2026-05-10 08:27:51","File Created","LOW","tornado.cpython-314.pyc in Desktop"
"2026-05-10 08:27:51","File Created","LOW","simple_client.cpython-314.pyc in Desktop"
"2026-05-10 08:27:51","File Created","LOW","server.cpython-314.pyc in Desktop"
"2026-05-10 08:27:51","File Created","LOW","redis_manager.cpython-314.pyc in Desktop"
"2026-05-10 08:27:51","File Created","LOW","pubsub_manager.cpython-314.pyc in Desktop"
"2026-05-10 08:27:51","File Created","LOW","packet.cpython-314.pyc in Desktop"
"2026-05-10 08:27:51","File Created","LOW","namespace.cpython-314.pyc in Desktop"
"2026-05-10 08:27:51","File Created","LOW","msgpack_packet.cpython-314.pyc in Desktop"
"2026-05-10 08:27:51","File Created","LOW","middleware.cpython-314.pyc in Desktop"
"2026-05-10 08:27:51","File Created","LOW","manager.cpython-314.pyc in Desktop"
"2026-05-10 08:27:51","File Created","LOW","kombu_manager.cpython-314.pyc in Desktop"
"2026-05-10 08:27:51","File Created","LOW","kafka_manager.cpython-314.pyc in Desktop"
"2026-05-10 08:27:51","File Created","LOW","exceptions.cpython-314.pyc in Desktop"
"2026-05-10 08:27:51","File Created","LOW","client.cpython-314.pyc in Desktop"
"2026-05-10 08:27:51","File Created","LOW","base_server.cpython-314.pyc in Desktop"
"2026-05-10 08:27:51","File Created","LOW","base_namespace.cpython-314.pyc in Desktop"
"2026-05-10 08:27:51","File Created","LOW","base_manager.cpython-314.pyc in Desktop"
"2026-05-10 08:27:51","File Created","LOW","base_client.cpython-314.pyc in Desktop"
"2026-05-10 08:27:51","File Created","LOW","async_simple_client.cpython-314.pyc in Desktop"
"2026-05-10 08:27:51","File Created","LOW","async_server.cpython-314.pyc in Desktop"
"2026-05-10 08:27:51","File Created","LOW","async_redis_manager.cpython-314.pyc in Desktop"
"2026-05-10 08:27:51","File Created","LOW","async_pubsub_manager.cpython-314.pyc in Desktop"
"2026-05-10 08:27:51","File Created","LOW","async_namespace.cpython-314.pyc in Desktop"
"2026-05-10 08:27:51","File Created","LOW","async_manager.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","async_client.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","async_aiopika_manager.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","async_admin.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","asgi.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","admin.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","__init__.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","structures.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","range.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","mixins.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","headers.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","file_storage.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","etag.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","csp.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","cache_control.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","auth.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","accept.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","__init__.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","tbtools.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","repr.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","console.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","style.css in Desktop"
"2026-05-10 08:27:50","File Created","LOW","more.png in Desktop"
"2026-05-10 08:27:50","File Created","LOW","less.png in Desktop"
"2026-05-10 08:27:50","File Created","LOW","ICON_LICENSE.md in Desktop"
"2026-05-10 08:27:50","File Created","LOW","debugger.js in Desktop"
"2026-05-10 08:27:50","File Created","LOW","console.png in Desktop"
"2026-05-10 08:27:50","File Created","LOW","__init__.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","shared_data.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","proxy_fix.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","profiler.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","lint.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","http_proxy.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","dispatcher.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","__init__.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","rules.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","matcher.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","map.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","exceptions.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","converters.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","__init__.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","utils.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","response.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","request.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","multipart.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","http.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","__init__.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","response.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","request.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","__init__.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","_reloader.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","_internal.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","wsgi.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","utils.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","user_agent.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","urls.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","testapp.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","test.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","serving.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","security.cpython-314.pyc in Desktop"
"2026-05-10 08:27:50","File Created","LOW","local.cpython-314.pyc in Desktop"
"2026-05-10 08:27:49","File Created","LOW","http.cpython-314.pyc in Desktop"
"2026-05-10 08:27:49","File Created","LOW","formparser.cpython-314.pyc in Desktop"
"2026-05-10 08:27:49","File Created","LOW","exceptions.cpython-314.pyc in Desktop"
"2026-05-10 08:27:49","File Created","LOW","__init__.py in Desktop"
"2026-05-10 08:27:49","File Created","LOW","response.py in Desktop"
"2026-05-10 08:27:49","File Created","LOW","request.py in Desktop"
"2026-05-10 08:27:49","File Created","LOW","__init__.py in Desktop"
"2026-05-10 08:27:49","File Created","LOW","utils.py in Desktop"
"2026-05-10 08:27:49","File Created","LOW","response.py in Desktop"
"2026-05-10 08:27:49","File Created","LOW","request.py in Desktop"
"2026-05-10 08:27:49","File Created","LOW","multipart.py in Desktop"
"2026-05-10 08:27:49","File Created","LOW","http.py in Desktop"
"2026-05-10 08:27:49","File Created","LOW","__init__.py in Desktop"
"2026-05-10 08:27:49","File Created","LOW","rules.py in Desktop"
"2026-05-10 08:27:49","File Created","LOW","matcher.py in Desktop"
"2026-05-10 08:27:49","File Created","LOW","map.py in Desktop"
"2026-05-10 08:27:49","File Created","LOW","exceptions.py in Desktop"
"2026-05-10 08:27:49","File Created","LOW","converters.py in Desktop"
"2026-05-10 08:27:49","File Created","LOW","__init__.py in Desktop"
"2026-05-10 08:27:49","File Created","LOW","shared_data.py in Desktop"
"2026-05-10 08:27:49","File Created","LOW","proxy_fix.py in Desktop"
"2026-05-10 08:27:49","File Created","LOW","profiler.py in Desktop"
"2026-05-10 08:27:49","File Created","LOW","lint.py in Desktop"
"2026-05-10 08:27:49","File Created","LOW","http_proxy.py in Desktop"
"2026-05-10 08:27:49","File Created","LOW","dispatcher.py in Desktop"
"2026-05-10 08:27:49","File Created","LOW","__init__.py in Desktop"
"2026-05-10 08:27:49","File Created","LOW","tbtools.py in Desktop"
"2026-05-10 08:27:49","File Created","LOW","repr.py in Desktop"
"2026-05-10 08:27:49","File Created","LOW","console.py in Desktop"
"2026-05-10 08:27:49","File Created","LOW","__init__.py in Desktop"
